EVTDESC00055;\n\nJaime_I_has_died,_and_shall_be_succeeded_by_Charles_XII._His_procession_is_one_of_little_controversy_or_event,_being_one_of_a_moderate,_quiet-spoken_monarch_who_will_be_remembered_for_little,_praised_for_little,_and_hated_for_little._He_shall_be_followed_by_Alfonso_Carlos,_Duke_of_San_Jaime,_coronated_as_Alfonso_I._A_continuation_of_the_Spanish_line_of_Bourbons,_it_is_feared_that_in_the_coming_era_this_will_hallmark_a_period_of_great_instability_for_the_French_crown,_though_it_remains_to_be_seen_whether_these_fears_will_come_to_pass_or_not.;;;;;;;;;;;;;
EVTDESC00063;\n\nWhile_the_traditionalist_segment_of_the_French_population_views_the_Bourbons_as_the_rightful_heirs_to_the_Kingdom_of_France,_even_so_the_rise_of_a_royal_family_blatantly_foreign_in_character_is_a_highly_controversial_one,_and_one_more_than_likely_to_enflame_tensions_in_the_kingdom_yet_again.;;;;;;;;;;;;;
EVTDESC00068;\n\nWhile_the_Bourbon_Realm_is_seeking_to_avoid_major_European_conflict,_as_such_an_event_could_only_damage_it_further,_the_fact_remains_that_to_maintain_security_the_monarchy_must_maintain_some_degree_of_dynamism_in_its_foreign_policy_in_order_to_maintain_its_status_as_a_major_power_on_the_world_stage._As_it_stands,_the_realm_of_Two_Sicilies_has_a_close_relationship_with_the_monarchy,_and_much_like_our_own_realm,_struggles_to_maintain_its_status_in_the_face_of_the_rising_tide_of_liberalism._As_such,_it_has_been_posited_that_the_bourbon_kingdom_come_to_a_closer_relationship_with_our_crown._By_reigning_in_this_major_realm_in_southern_Europe,_we_can_ensure_that_French_influence_be_maintained_in_Italy.;;;;;;;;;;;;;
EVTDESC00069;\n\nWith_the_Bourbon_realms_across_Europe_becoming_increasingly_threatened_by_a_rising_tide_of_liberalism,_the_Bourbon_monarchs_in_France_have_suggested_that_we_become_a_vassal_-_a_client_state_of_the_Kingdom_of_France._To_accept_this_offer_would_be_to_shirk_our_own_independence_in_favor_of_security,_but_to_refuse_may_raise_the_ire_of_Paris.;;;;;;;;;;;;;
EVTDESC00070;\n\nThe_Kingdom_of_Two_Sicilies_has_accepted_our_generous_offer,_and_has_become_a_loyal_vassal_of_the_French_crown._This_has_secured_French_influence_in_the_south_of_Italy_for_the_foreseeable_future.;;;;;;;;;;;;;
EVTDESC00071;\n\nThe_Bourbons_in_Two_Sicilies_seem_more_secure_in_their_rule_than_we_presumed,_and_have_rejected_our_offer_of_protection._Now,_we_can_simply_back_down,_with_a_minor_loss_of_prestige,_or_we_can_force_the_issue,_and_subjugate_them_unwillingly.;;;;;;;;;;;;;
EVTDESC00073;\n\nDespite_great_doubt_to_the_contrary,_the_French_kingdom_has_emerged_victorious_in_its_struggle_against_Perfidious_Albion_and_may_now_claim_the_spoils._The_only_question_now_is_exactly_what_to_claim.;;;;;;;;;;;;;
EVTDESC00074;\n\nDespite_their_best_efforts,_the_French_have_once_again_proven_themselves_incapable_of_challenging_the_British_Empire_at_sea,_and_its_ambitions_have_been_quelled_once_again.;;;;;;;;;;;;;
EVTDESC00202;\n\nThe_Versailles_Palace,_after_many_years_of_reconstruction,_renovation,_and_restoration,_has_finally_been_restored_to_working_order,_and_the_court_culture_of_the_palace_has_once_again_turned_it_into_the_diplomatic_and_cultural_capital_of_Europe.;;;;;;;;;;;;;
EVTDESC00203;\n\nNaturally,_as_the_French_court_reasserts_itself_as_the_diplomatic_axis_around_which_Europe_spins,_one_of_the_first_matters_to_attend_to_is_Germany._By_strategically_influencing_and_allying_ourselves_with_the_Bavarians_once_more,_a_feat_much_helped_by_their_monarch's_own_romantic_leanings,_the_Bourbons_can_drive_a_wedge_into_German_affairs_once_again.;;;;;;;;;;;;;
EVTDESC00207;\n\nThroughout_the_history_of_the_Spanish_Empire,_a_large_anti-slavery_tract_has_existed,_dating_back_to_the_early_1600s_with_declarations_against_the_trade_and_laws_forbidding_the_acquisition_and_sale_of_Native_Americans_as_slaves._Despite_multiple_efforts_to_limit_or_abolish_the_trade_and_the_practice_on_the_part_of_the_Spanish_state,_due_to_political_realities_and_extensive_contraband_slaves_still_arrive_to_Cuba_in_record_numbers,_and_the_political_opposition_of_Cuban_slaveholders_still_drastically_influences_Spanish_policy._With_continued_political_reforms,_an_opportunity_has_arisen_to_finally_abolish_the_trade_and_practice_across_the_empire,_fulfilling_the_obligations_Spain_made_to_abolishing_the_practice_in_1820.;;;;;;;;;;;;;
EVTDESC00012;\n\nIn_the_aftermath_of_the_July_Revolution,_the_French_Bourbons_have_seemingly_found_themselves_a_haven_in_the_reactionary_state_of_the_Kingdom_of_Spain,_led_by_the_deeply_traditionalist_king_Carlos_V._This_friendly_regime_directly_across_the_border_has_proven_to_be_problematic_to_the_legitimacy_of_the_Orleanist_monarchial_line_and_its_more_liberal_support_base_by_potentially_granting_Legitimistes_a_base_of_operations_directly_across_the_border_from_France._This_has_become_an_embarrassment_for_the_crown_and_for_the_revolution,_and_something_must_be_done_about_it.;;;;;;;;;;;;;
EVTDESC00013;\n\nIn_the_aftermath_of_the_July_Revolution_in_France,_the_deposed_rightful_royal_king_of_France,_and_his_supporters,_have_found_Spain_to_be_a_safe_haven_from_the_ravenous_liberals_across_the_border._Now,_the_Orleaniste_usurpers_in_Paris_have_demanded_that_the_French_Bourbons,_relative_to_our_own_king_and_nobility,_be_expatriated_elsewhere_just_so_they_may_have_more_security._While_this_demand_is_outrageous_at_the_face_of_it,_it_has_been_strongly_implied_that_France_may_consider_force_of_arms_if_we_do_not_oblige.;;;;;;;;;;;;;
EVTDESC00014;\n\nThe_crown_in_Spain_has_refused_our_generous_demands,_and_has_reaffirmed_that_it_is_well_within_its_territorial_sovereignty_to_keep_the_Bourbon_monarchs_within_their_borders,_despite_our_protest._We_have_little_recourse_in_this_matter,_save_force_of_arms,_or_dropping_the_matter_entirely.;;;;;;;;;;;;;
EVTDESC00015;\n\nThe_crown_in_Spain_has_made_a_wise_choice_and_backed_down_on_this_matter._Political_security_has_been_secured,_and_the_French_Bourbons_have_been_forced_to_move_elsewhere,_hopefully_somewhere_further_away_from_the_border.;;;;;;;;;;;;;
ENGATTACKSKALAT;\n\nBritain_has_sent_an_envoy_bearing_a_message_of_great_peril_to_Mir_Mehrab_Khan_Baloch_II._The_United_Kingdom_demands_free_passage_through_our_territories_for_its_armies_on_their_way_to_Afghanistan_through_the_Bolan_Pass._Should_we_refuse_this_demand,_rumor_has_it_that_the_Brits_will_invade_to_install_a_pretender_to_the_throne,_the_young_Mir_Shah_Nawaz_Khan_Baloch,_who_would_act_as_a_puppet_to_London._On_the_other_hand,_if_we_allow_Britain_to_send_an_army_through_our_lands_unimpeded,_it_will_signal_our_weakness_and_their_dominance,_certainly_causing_outrage_among_our_people.;;;;;;;;;;;;;
PREGOLDSMID;\n\nKohan_Dil_Khan,_the_ruler_of_the_Principality_of_Kandahar,_a_vassal_state_of_Afghanistan,_has_died,_sparking_a_succession_crisis_between_a_pretender_by_the_name_of_Rahim_Dil_Khan,_and_the_sons_of_Kohan_Dil._Dost_Mohammad_Khan,_Emir_of_Afghanistan,_has_capitalized_off_of_this_period_of_anarchy_and_invaded_Kandahar_with_the_goal_of_integrating_it_into_Afghanistan_proper._One_of_the_pretenders_to_the_throne_of_Kandahar_has_called_on_the_Persians_to_intervene_on_his_behalf,_giving_Naser_ed-Din_Shah_Qajar_a_pretext_to_invade_the_region_in_opposition_to_the_Afghan_conquest._This_poses_a_direct_threat_to_Afghan_bufferdom_to_India,_as_the_city_of_Kandahar_is_not_far_from_the_strategically_vital_Bolan_Pass._Advisors_suggest_that_we_propose_a_diplomatic_solution_to_the_Shah,_one_that_would_not_only_settle_the_border_of_Afghanistan_and_Persia,_but_also_permanently_establish_buffer_states_in_Baluchistan._§RThis_will_give_away_land_owned_in_Baluchistan.§W;;;;;;;;;;;;;
CAZADORSINKS;\n\nHorrible_news_has_reached_us_from_the_South:_A_steamship_of_the_$COUNTRY_ADJ$_Navy,_the_'Cazador',_has_sunk_after_running_aground_on_the_rocks_of_Punta_Carranza,_a_cape_near_the_city_of_Constitución._The_ship_was_serving_as_a_transport_for_soldiers,_resulting_in_over_450_deaths._Only_43_people_managed_to_escape_the_stricken_ship_and_reach_the_safety_of_land._Among_the_survivors_is_the_captain,_Ramón_Cabieses_Alzamora,_who_is_due_to_be_court-martialed_in_the_city_of_Valparaíso.;;;;;;;;;;;;;
CALGENOCIDE;\n\nThe_decline_of_the_native_American_populations_in_California,_a_trend_that_began_under_Spanish_colonial_rule,_has_rapidly_accelerated_as_the_territory_has_come_under_the_administration_of_the_United_States._Over_the_course_of_the_California_gold_rush_and_associated_boom_from_1846-1873,_between_9,492_and_16,094_native_Americans_were_directly_killed_by_settlers_while_tens_of_thousands_more_died_of_starvation_and_the_squalor_of_forced_labor_conditions._At_the_height_of_the_genocide,_the_California_state_government_paid_out_bounties_for_the_killing_of_native_Americans_and_endorsed_a_slave_trade_of_captured_native_American_laborers._The_federal_government_contributed_to_the_steep_decline_of_the_California_native_population_through_several_forced_removals_to_reservations._Overall,_the_native_population_fell_from_around_150,000_in_1848_to_a_mere_16,000_by_1900._Deliberate_cultural_suppression_would_continue_well_into_the_21st_century_through_forced_assimilation_policies_such_as_boarding_schools_for_native_children.;;;;;;;;;;;;;
SPEEDRECORD;\n\nNew_York_Central_and_Hudson_River_Railroad_Engine_No._999_is_a_steam_locomotive_built_in_1893_for_the_Empire_State_Express_train_service._It_was_a_modification_of_proven_earlier_designs_intended_for_maximum_speed_in_order_to_publicize_the_company_and_rail_line_at_the_1893_Chicago_World_Fair._Though_official_company_records_indicated_an_impressive_top_speed_of_82_mph,_several_enthusiastic_onlookers_claimed_that_on_May_10th,_1893,_the_all-black_locomotive_achieved_an_unprecedented_112_mph._Though_the_claim_has_never_been_fully_verified,_if_true,_No._999_would_have_been_both_the_fastest_train_in_the_world_at_the_time,_and_the_first_to_go_over_100_mph.;;;;;;;;;;;;;
OTTONICOLAI;\n\nOtto_Nicolai_was_a_Prussian_composer_who_gained_early_prominence_with_several_well_received_Italian_language_works._His_obvious_talent_lead_to_him_being_recruited_to_help_found_the_world_renowned_Vienna_Philharmonic_in_1842._On_9_March_1849,_Die_lustigen_Weiber_von_Windsor,_Nicolai's_first_work_in_German,_premiered_in_the_Hofoper_Theater_in_Berlin._A_operatic_rendition_of_Shakespeare's_The_Merry_Wives_of_Windsor,_it_was_composed_in_the_singspiel_style,_a_unique_German_type_of_performance_that_alternates_between_distinct_spoken_dialogue_and_musical_sections._Die_lustigen_Weiber_von_Windsor_would_go_on_to_be_recognized_as_one_of_Nicolai's_finest_compositions_and_continues_to_be_played_on_modern_stages_to_this_day.;;;;;;;;;;;;;
PASTRYDEMANDS;\n\nTo_put_the_situation_plainly,_despite_the_best_efforts_of_our_new_Republican_regime,_we_have_struggled_to_uphold_law_and_order_throughout_our_vast_nation._Yesterday,_French_prime_minister_Louis-Mathieu_Molé_has_presented_us_with_the_outrageous_demand_of_600,000_pesos_in_compensation_for_the_supposed_1832_looting_of_a_pastry_shop_owned_by_one_Monsieur_Remontel,_among_other_claimed_grievances_against_French_citizens_within_our_borders._It_is_becoming_increasingly_clear_that_should_we_refuse_these_deliberately_provocative_demands,_the_French_intend_to_descend_upon_us_like_vultures._Regardless_of_our_decision,_we_must_respond_at_once!;;;;;;;;;;;;;
EUREEXPEDITION;\n\nThe_Kerguelen_Islands_were_discovered_and_claimed_for_the_French_Crown_by_the_French_navigator_Yves-Joseph_de_Kerguelen-Trémarec_on_12_February_1772._Some_of_the_most_isolated_landmasses_on_earth,_the_sub-Antarctic_island_chain_quickly_gained_the_nickname_Îles_de_la_Désolation_(Desolation_Islands)_for_their_remoteness._Over_the_years,_several_nations_have_chartered_expeditions_to_the_islands_to_investigate_their_potential_as_whaling_stations._To_uphold_claims_to_the_territory_and_associated_Antarctic_regions,_France_dispatched_the_aviso_Eure_to_plant_the_tricolor_in_1893._Avisos_were_a_class_of_lightly_armed_vessels_designed_with_speed_in_mind_whose_primary_purpose_was_colonial_affairs._The_Eure_expedition_was_but_one_of_dozens,_if_not_hundreds_of_such_missions_carried_out_by_France_and_other_colonial_nations_to_enforce_the_expansion_of_their_influence_and_power.;;;;;;;;;;;;;
DORRREBELLION;\n\nAs_late_as_the_1840s,_the_state_of_Rhode_Island_was_still_operating_under_its_colonial_constitutional_charter_of_1633._An_archaic_document,_the_charter_became_a_major_source_of_discontent_as_it_required_being_white_landowner_to_vote,_disenfranchising_an_ever-increasing_share_of_the_rapidly_urbanizing_Rhode_Island_population._From_1841-1842,_several_major_conventions_and_revolts_against_the_constitution_were_organized_by_local_politician_and_activist_Thomas_Wilson_Dorr,_including_the_popular_election_of_a_parallel_state_government_to_that_of_the_constitutionally_elected_Governor,_Samuel_Ward_King._Relenting_to_popular_pressure,_the_state_government_enacted_a_new_constitution_in_early_1843_which_enfranchised_most_adult_male_citizens_who_could_pay_a_one_dollar_poll_tax.;;;;;;;;;;;;;
MAYERLINGINCIDENT;\n\nEmperor,_we_have_received_most_terrible_news._Your_beloved_son_and_heir_presumptive_to_the_throne,_Crown_Prince_Rudolf,_has_been_found_dead_at_the_Imperial_Hunting_lodge_in_Mayerling._Next_to_him_was_the_body_of_the_young_baroness_Mary_Vetsera_with_whom_the_Crown_Prince_has_had_a_longstanding_affair._While_it_seems_likely_that_the_illicit_lovers_carried_out_a_murder-suicide_plot,_we_have_already_taken_precautions_to_keep_this_context_confidential_and_out_of_the_public_eye.__Archduke_Karl_Ludwig,_next_in_line_to_the_throne,_has_already_renounced_his_claim_in_favor_of_his_son,_Archduke_Franz_Ferdinand._Liked_by_both_Austrian_and_Hungarian_factions_within_our_empire,_Rudolf_will_be_mourned_by_all._Though_the_imperial_family_must_too_grieve,_it_would_be_unwise_to_ignore_the_domestic_ramifications_of_Rudolf's_passing.;;;;;;;;;;;;;
BISACONQUEST;\n\nChief_Simukamba_of_the_Bemba_has_won_a_great_victory_against_the_Bisa_people._The_Bemba_and_the_Bisa_have_been_skirmishing_back_and_forth_with_little_to_show_for_it_since_1826,_but_with_Simukamba's_ascent_to_the_throne_in_1830,_the_Bisa_have_been_gradually_brought_to_their_knees_as_he_conquered_their_lands._Many_Bisa_have_fled_to_the_Bangweulu_swamps,_while_others_have_remained,_content_with_being_slowly_culturally_and_linguistically_integrated_by_the_Bemba.;;;;;;;;;;;;;
GERABCQUESTION;\n\n$FROMCOUNTRY$_has_proposed_purchasing_the_ABC_Islands,_composed_of_Aruba,_Bonaire_and_Curacao._As_the_islands_are_small_in_size,_population_and_economic_value,_this_is_quite_a_good_offer_for_us._We_must,_however,_take_into_account_that_$FROMCOUNTRY$_will,_as_a_result,_gain_a_strategic_advantage_by_extending_their_naval_range_and_their_influence_in_the_Caribbean,_the_Atlantic_and_the_New_World_as_a_whole.;;;;;;;;;;;;;
GERABCYES;\n\nThe_gracious_$FROMCOUNTRY_ADJ$_diplomats_have_accepted_our_offer_to_purchase_the_ABC_Islands._We_have_now_accomplished_our_goal_of_establishing_a_forward_base_in_the_New_World_to_provide_a_haven_for_our_ships_and_a_point_from_which_we_may_project_force._As_a_bonus,_our_relationship_with_$FROMCOUNTRY$_has_improved_as_a_result_of_our_successful_negotiations.;;;;;;;;;;;;;
GERABCNO;\n\nThe_dirty_$FROMCOUNTRY_ADJ$_diplomats_have_rejected_our_offer_for_the_ABC_Islands._Despite_their_low_value,_$FROMCOUNTRY$_would_evidently_rather_deprive_us_of_the_prospective_strategic_benefits_that_a_sale_would_entail_than_receive_the_generous_payment_that_we_have_offered_for_the_islands.;;;;;;;;;;;;;
CHIOSQUAKE;\n\nThe_island_of_Chios_has_fallen_victim_to_many_catastrophies_this_century._First,_in_1822,_the_Ottomans_committed_the_Chios_Massacre._Then,_in_1833,_the_orange_crop,_on_which_the_island_heavily_relies,_failed._Now,_the_unfortunate_island_has_been_struck_by_a_third_disaster:_At_1:40_PM,_the_ground_suddenly_began_to_shake._By_the_time_it_was_over,_almost_eight_thousand_people_were_dead._The_majority_of_buildings_on_the_island_have_been_destroyed,_and_a_small_tsunami_caused_further_damage._The_settlements_on_the_Anatolian_coastline_close_to_the_island_were_also_affected,_with_the_town_of_Çesme_sufferring_the_collapse_of_about_40%_of_its_houses._In_the_hours_after_the_catastrophe,_a_number_of_aftershocks_occurred,_leading_to_additional_destruction.;;;;;;;;;;;;;
PANAMAQUAKE;\n\nAt_3:50_AM,_the_people_of_the_cities_of_Panamá_and_Colón_were_suddenly_shaken_from_their_beds_by_an_earthquake_of_frightening_power._Within_a_minute,_nearly_200_people_were_dead,_crushed_by_collapsing_walls_and_ceilings._Many_more_were_injured_by_broken_glass_and_falling_debris._As_if_the_people_had_not_already_suffered_enough,_even_more_lives_were_lost_when_the_four_meter-high_tsunami_crashed_in_from_the_coastline._When_the_dust_settled,_nearly_all_the_houses_in_both_cities_were_reduced_to_rubble._Notably,_the_Panamá-Colón_railway_was_completely_derailed_and_will_be_out_of_service_for_months._While_the_cathedral_in_Ciudad_Panamá_has_not_collapsed,_it_is_badly_damaged,_and_cracks_have_formed_on_all_of_its_arches.;;;;;;;;;;;;;
LIGURIAEARTHQUAKE;\n\nThe_first,_less_powerful_shock_occurred_at_6:22_AM,_causing_the_inhabitants_of_Liguria_to_flee_their_homes_in_a_panic._By_the_time_the_immense_second_shock_hit_seven_minutes_later,_many_had_foolishly_returned_inside._Over_six_hundred_people_lost_their_lives_in_the_ensuing_destruction._Not_long_after_the_second_shock,_the_coastline_was_also_hit_by_a_four_meter-high_tsunami,_leading_to_even_more_calamity._The_earthquake_left_the_town_closest_to_the_epicenter,_Diano_Marina,_without_a_single_intact_building._In_all,_over_twenty_thousand_people_have_become_homeless._The_earthquake_caused_minor_damage_even_as_far_away_as_Marseille_and_was_felt_even_in_Basel,_Montpellier_and_Sardinia.;;;;;;;;;;;;;
